,userName,splitName,comment,n_recommend,n_reply,nyt_select,recommendflag,url,ttlCommentNum,gender,time,time_order,tech,Name,gender_
1614,Lisa,Lisa,"'Dress your age' no longer has any meaning?  How about 'dressing and acting like a lady'?  Mind you  I'm no puritanical prude (and I could prove that with some stories  but that's besides the point...).  

There's a time and a place for everything.  And it's sad that for so many women  portraying themselves as a sex object seems to be their 'preferred' way of portraying themselves  all under the modern-day/PC guise of 'empowerment'.  Women as a whole are still a very confused lot.",66,1,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,1.0,2020-02-03 22:50:22,160,False,lisa,1.0
1615,Tom,Tom,I'm confused  the MeToo movement tells us not to objectify women.  Today I can't turn around without hearing how good JLo looks.  If I agree  am I going to be accused of judging her based upon physical appearance?,62,1,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,0.0,2020-02-03 22:50:51,161,False,tom,0.0
1616,Cazanueva,Cazanueva,A triumph of poor taste.,73,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,2.0,2020-02-03 22:52:03,162,False,cazanueva,2.0
1617,tcw,tcw,It was vulgar at any age.,80,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,2.0,2020-02-03 22:54:38,163,False,tcw,2.0
1618,Steven,Steven,"Sorry folks the whole show was derivative and stale.

Is bad broadway dance staging and ripped off Madonna / Janet Jackson moves  all sung through an auto tuner  the only thing left in today’s pop music ?

At least the football game was the real deal.",44,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,0.0,2020-02-03 22:55:06,164,False,steven,0.0
1619,Anna,Anna,"OK  so good to know that in order to empower women one has to look spectacular - be it 20 years old or 50 years old. Thank you so much for another load of unreasonable expectations. Most 50 year old women do not look and do not dress like that - does it mean that they are not ""empowered"" or ""empowerable""? How does it at all matter how we look?",67,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,1.0,2020-02-03 23:04:01,165,False,anna,1.0
1620,Layla,Layla,"She can't win- she would have been attacked the same way if she'd dressed like a librarian.  It's better to be accused of being sexy than boring.  I hope she continues to do whatever she wants and ignores all the judgmental carping.

There is nothing wrong with sex  and there is nothing wrong with being sexy.  Deep down we're all still 17th century puritans.",70,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,1.0,2020-02-03 23:04:19,166,False,layla,1.0
1621,Jerry,Jerry,It is very empowering to see the results of using vast amounts of money in trainers  diets and plastic surgery to look like JLo at the tender age of 50.,68,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,0.0,2020-02-03 23:07:35,167,False,jerry,1.0
1622,ManhattanWilliam,ManhattanWilliam,When one considers the number of people that help to make J Lo look as good as she does  it's no wonder that the results are as good as they are.  I'm not taking anything away from her - she looks great - but if I had 30 or 40 people working with me every day just to help me keep myself looking great  while I wouldn't necessarily look AS good as she does  it nevertheless would be a whole lot easier to come close to her orbit.  I'm just a few years older than she is and have been told I look great for my age  but while I surely feel older than I used to  whatever I need to do for myself I do BY MYSELF.  50 isn't easy  let's get real here.  She has an army of help so don't pretend that that applies to everyone  just to try to make us feel good about getting older.,48,1,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,2.0,2020-02-04 00:06:23,168,False,manhattanwilliam,2.0
1623,Jonathan,Jonathan,Fifty years old and yet the only way this supremely talented artist can get noticed is through objectification of her body. Versace bodysuit or otherwise  this is hardly progress.,61,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,0.0,2020-02-04 01:07:25,169,False,jonathan,0.0
1624,Lynn McBride,Lynn,I’m puzzled by this article. Why does this prove that « dressing your age has no meaning anymore »? Does the author think that most American women of 50 look like Jennifer Lopez? Or that we ever did  for that matter. By age 50 most of us have plenty of flaws that are better hidden  and don’t want to dress like sexed-up teen-agers. More power to her  she looks great. But she’s not setting any kind of standard for mature fashion.,49,1,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,0.0,2020-02-04 01:11:08,170,False,lynn,1.0
1625,Art,Art,Huh  I thought Tina Turner did that about 20 years ago.,57,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,0.0,2020-02-04 01:11:37,171,False,art,0.0
1626,Twg,Twg,Nobody beats Prince for a Super bowl performance.,42,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,2.0,2020-02-04 01:43:56,172,False,twg,2.0
1627,LW,LW,I’m tired of reading and hearing all the shock and awe every time a woman of a certain age seems sexy. Just FYI  those looks don’t come cheap. Also  FYI  an aging body and face is just as beautiful as a young one.,43,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,2.0,2020-02-04 01:44:11,173,False,lw,2.0
1628,Cirincis,Cirincis,"Plastic surgery.
Personal trainers.
Private chefs.
Enormous wealth.

Yes  Jennifer Lopez is beautiful. But her experience and that of non-celebrity  non-wealthy women 50 and older are not the same. Her performance in the Super Bowl halftime show doesn’t at all stand for what this author claims it does. It’s a little perplexing  actually  that the author doesn’t get that.",37,1,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,2.0,2020-02-04 06:11:03,174,False,cirincis,2.0
1629,Ava,Ava,My adult daughters and I were appalled by the half time show. We are not religious or conservative but we weren’t sure if a strip club put on the show. So sexist. Unbelievable after the #metoo movement. The NFL must not realize that super bowl is not only shown in bars but in family homes.,40,0,False,0,https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,1078,1.0,2020-02-04 06:53:38,175,False,ava,1.0
1630,Kris,Kris,"Whether preschool is a good thing or not aside  my comment would be that education of any kind is not anyone's ""right"".  It certainly would be a privilege of citizenship if we would make it the responsibility of government to provide it  but it is never anyone's ""right"".  The only ""right"" concerning education is parent's ultimate choice concerning the nature of their child's education.",11,10,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 06:41:32,1,False,kris,1.0
1631,Voyageur,Voyageur,My son and family lived in Stockholm  Sweden when his two boys were little and I was extremely impressed by the national system of childcare/pre-school for all. Not only could my daughter-in-law have a full year off with 80% pay  but when she did go back to work she knew her child was in a supervised  standardized and safe environment. The pre-schools are charged with training children to be good listeners  to follow directions  to work together--but no academic work  as the theory is the majority of their brains are not yet ready for written symbols. When these children enter first grade  at about 7 years  they are more than ready to sit at desks and coordinate eye  hand and pencil. This country also has a firm and enforced policy against bullying so the children grow up feeling safe  relaxed. Children there are considered a major natural resource for the country--and it shows!,143,6,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 06:58:27,2,False,voyageur,2.0
1632,Max Shapiro,Max,"What age is the best for a child to learn to play an instrument  someone asked the famous Zoltan Kodaly.  At about nine months  he said  before the birth of the mother.
Children don't have a ""right"" to education in America  but parents have a legal obligation to provide one.  It's up to the parents to decide on home  public  or private schooling.  Where education is a priority  children get it.  Where it isn't  they are out of luck.  That's the American way.  We see that the same ad hoc approach is doing just fine today  in healthcare and the president's response to the pandemic.  Americans don't want to lose their 'free for all"" approach to healthcare and education with a ""free for all"" approach.",8,2,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 07:35:54,3,False,max,1.0
1633,Miss Anne Thrope,Miss,"Why  in the name of The Good Sweet Goddess  would any ""advanced"" society not want ALL of it's children to be given every opportunity for socialization and education? We are all together in this very small lifeboat  friends.",116,2,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 07:46:34,4,False,miss,2.0
1634,billd,billd,"We're all born equal. And then  baby  you're on your own.

If you are born into the protected class you do get a quality learning experience in pre-school. My own 3 grand children are experiencing that now. However  the cost is roughly equal to college tuition.

Why our society will not provide that experience to all our children is a reflection of the narcissism and bigotry of the political party in power.",50,3,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 08:23:57,5,False,billd,2.0
1635,Rachael Horovitz,Rachael,How anyone can disagree with this is unfathomable. It is past time to level the playing field; the US has hundreds of years to make up for.  Yes it is a humungous ship to turn around but  if we want to see a future  we have to do it. Generations of children have seen their futures thwarted by the economics / politics of our education system.,38,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,1.0,2020-03-15 08:41:46,6,False,rachael,1.0
1636,SteveRR,SteveRR,"The evidence is quite clear that any benefits from preschool disappear rapidly after the first grade.

The fact that current public schools do such an abysmal job educating kids should give no sensible person who is passingly familiar with induction any confidence that there will be 'high quality' preschool. 

Fix middle school education as the number one priority and when place like NYC can meet modest expectations for reading writing and arithmetic then talk about expansion.

Last year - just 45.4% were deemed proficient in reading and 46.7% in math. In the city  47.4% passed the reading test  while 45.6% got by in math.

And lastly - that clarion call for forced integration where parents who are active in their schools and kids lives are forced to carry the water for disinterested and disengaged parents. So their kids get the privilege of interacting with constant disruption and violence in the classroom from a really early age.

Rich folks send their kids to private preschool for a reason. Let's call this what it is - it is simply daycare and an attempt by the teacher unions to get several billion dollars for its members to 'teach' daycare.",20,2,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 08:43:59,7,False,steverr,2.0
1637,GP,GP,I am certainly okay with children being educated at a younger age by the state because so many parents are ill-prepared to raise their children  just look at how many anti-vacciners don’t protect their children from disease. My only requirement for this substantial expansion of education and associated cost is that we stop subsidizing parents having children with economic benefits like tax deductions beyond the number needed to maintain our population  no need to replicate the mistakes of China. I would also change the tax code so that families with more than two children not only do not receive tax credits but that they have to pay higher taxes. The only exception I would make are for families that adopt children or take in foster children.,61,5,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 08:48:07,8,False,gp,2.0
1638,Connie Amazed,Connie,"3-6 hours of preschool 5 days a week for 30-36 weeks a year is certainly better than nothing  but if the child cannot get three healthy balanced meals a day  caregivers scream at her  and she cannot sleep because of noise   light and stress and she  is exposed to toxins in the water  we are not effectively helping that child.
Instead parenting should be taught in high schools to all  every year. Healthy water and nutrient dense meals should be served for free in all high schools in all underserved at risk communities to all ages no questions asked. And health and psychological counseling should be provided at the schools. Schools would be the hearts of communities. If we did all of this beautiful happy loved healthy bright children would thrive all over America in every book and cranny.",11,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 09:03:11,9,False,connie,1.0
1639,Ray,Ray,Had Bernie led with universal pre-school instead of free college  he would have had at least one more vote. This is an important issue  and one that is stepped over by many progressive politicians.,11,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 09:26:40,10,False,ray,1.0
1640,Sean,Sean,"Ms Cain-Miller states: ""There’s a growing movement to do so  particularly among Democrats.""

Let's be clear: The movement toward universal free pre-K is growing ONLY among Democrats.  The proposals from Republicans are not serious  and Republicans have no interest in implementing universal pre-K.  If they did  they would have done so during the first two years of Trump with control of the Congress.

Ms Cain-Miller continues: ""But over all  Americans have resisted universal care and education for the youngest children. One reason has been political resistance to a large new taxpayer-financed government program.""

Wrong.  It's not ""Americans"" who have resisted this  it's Republicans.  Democrats understand that it should be a right  and that it works everywhere in the world where implemented.

The Upshot should not be blurring responsibility.  Republicans are blocking this.  And only Republicans.",85,4,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 09:28:11,11,False,sean,1.0
1641,Hj,Hj,"A child born healthy is ready to learn from first breath. Those born with a defect that side lines their development  is another conversation. That said  In my 56 years of caring  for many kids of all ages  all need age appropriate guidance through each stage of development. Attention to consistency  balance play to focused activities that are of structure to get them ready for the at least 12 years of formal education. 
Babies may need the mother for a few months while she recuperates from birthing it  beyond that unless the mother is set to educate it till kindergarten  it is best placed in a ""school"" setting. 
The time to stay home ""for your kid(s)"" is when they begin jr high. They are at their most venerable at that time. Stick it out with their teen angst  send them on their way  go back to work  enjoy what is left of your life.",6,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 09:51:09,12,False,hj,2.0
1642,S Baldwin,S,"Possible  popular and effective - who could argue with that?  And yet  here's another legitimate point of view that should be part of a balanced solution:  

Parents should think about the cost of raising a child before they commit to having one.  A committed partner and a steady job (which is more than entry level) are probably a good idea  and yet these things are lacking in a significant number of young families.  

The consequences of this often doom both the parents and the children to continiued poverty.  If the parents had only waited a few years until their relationship and their resources were more secure  the outcome would probably be much better.  

It is fair to ask that this be addressed along with early childhood education.",33,12,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 09:53:08,13,False,s,2.0
1643,kate,kate,Of course there are countries in the world where this is already the case  such as France.  By the time maternity leave ends  free child care is available.  Historically  before the industrial revolution  most children were cared for in group settings by elder siblings or women no longer of childbearing age  who were considered in the often agricultural workplace.  Collective work places and collective child care places almost certainly also are better from a mental health point of view.,7,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 09:53:39,14,False,kate,1.0
1644,Charlie,Charlie,"The list of very expensive proposals by these candidates is staggering. And like so many lists one has to ask the real life questions of how do we decide which programs on the list are most important given the funding realistically available. We've got medicare growing shortfalls and social security has about a 15 year future before we have to do something. The progressive democrats have put forth a Christmas list as long as two arms. This pre-K  I am sorry to say  feels like a luxury item when you think about all the priorities we have that are more urgent. How about do what any sensible person would normally do when faced with a a lot of wants. How about we make a list and then prioritize it instead of sitting around and dreaming up all the vote getting candy we can ""have a plan for"". And how about we ask Americans  about each one of those separately to see what they think about each idea. Why for example should every American who paid off their student loans be tasked with paying off those who didn't pay theirs and would the majority of Americans support that expense?",18,7,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 09:58:45,15,False,charlie,2.0
1645,BTO,BTO,"This article starts with the wrong title  it says public school and it should start with an education is a child's right  then the question that should be asked is at what age should it start and end.

This is a debate that could go on and on.

Some feel that is should start with preschool and go on to college.

There probably is no question that a free education helped to build the USA into a great nation and going forward we should try to improve that.",7,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 10:12:45,16,False,bto,2.0
1646,Pragmatic,Pragmatic,When I served as a member of the Delegate Assembly of my state’s school board association years ago  I facilitated a conversation about this very idea. It was a diverse group  ethnically  economically and geographically. And the split in opinion about the state’s providing pre-school for everyone was split between large city school districts and rural and suburban. The city board members who saw how far behind so many kids were who had no access to pre-school vs the ones who had argued strongly for universal pre-school. The others-not so much. A lot of the arguments were around “it’s the parents’ responsibility to make those choices  not the state’s  etc etc. I have to say that both sides listened to each other respectfully and I do think they heard each other. But at the end of the day we couldn’t come to any consensus about what to do so we made no recommendation to the larger group. This article made me reflect on that discussion and wonder if it’s the same split now. I have no idea what the party affiliation was for anyone in the group so can’t say whether or not it was “just” Republicans who were against the idea. But we weren’t so polarized then either.,4,6,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 10:16:27,17,False,pragmatic,2.0
1647,KMcNiff,KMcNiff,"Without childcare  which costs 15% of our net income  our family could not survive financially. Even in a low cost city like Tucson  two incomes are often needed for even the most modest living. Childcare costs us as much as sending him to a public university. The rate is massive and until he goes to 1st grade (full day Kinder in this state also costs)  we'll be using the money set aside for his college and later our retirement  to put him in childcare. 

What he learns in his Montessori is incredible but I must admit that as a mother and a teacher  I hand my baby over to other people every day so that I can teach other people's babies. I cannot afford to simply be with my own. That fills me with incredible guilt and sadness as a mother. Despite having two masters degrees and working hard in education  I am not worthy financially of the privilege of raising my own child.

If I cannot raise him  then at least relieve me of the financial burden of childcare which costs 5 times the average rate of childcare in 1980. We spend $12 500 per year for him to attend school while we work. 

Preschool should be a right  as long as Kindergarten is no longer play based and as long as the average American family can no longer afford one parent to be home with their children.",35,8,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 10:16:37,18,False,kmcniff,2.0
1648,KMcNiff,KMcNiff,"Without childcare  which costs 15% of our net income  our family could not survive financially. Even in a low cost city like Tucson  two incomes are often needed for even the most modest living. Childcare costs us as much as sending him to a public university. The rate is massive and until he goes to 1st grade (full day Kinder in this state also costs)  we'll be using the money set aside for his college and later our retirement  to put him in childcare. 

What he learns in his Montessori is incredible but I must admit that as a mother and a teacher  I hand my baby over to other people every day so that I can teach other people's babies. I cannot afford to simply be with my own. That fills me with incredible guilt and sadness as a mother. Despite having two masters degrees and working hard in education  I am not worthy financially of the privilege of raising my own child.

If I cannot raise him  then at least relieve me of the financial burden of childcare which costs 5 times the average rate of childcare in 1980. We spend $12 500 per year for him to attend school while we work. 

Preschool should be a right  as long as Kindergarten is no longer play based and as long as the average American family can no longer afford one parent to be home with their children.",3,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 10:16:37,19,False,kmcniff,2.0
1649,TJ,TJ,"As an early childhood and elementary school teacher for over 35 years in rural Iowa  an international overseas school  a private school in Japan  and two different large American urban school districts including NYC  I have come to the following conclusions:

1. We are in crisis in our country (and in the world) because we value money over human beings.

2. We ALL work too hard  including our children  but the fruits of our labor are going to the few at the top.

3. Education should be about learning for the sake of learning  because it is enjoyable  because it improves the quality of our lives  NOT to pass a test or get a job.

4. We need to rethink how our society works  starting with paid parental leave for two years for each parent  free child care and preschool for all  free college  paid sick leave  a universal basic income  etc.

5. But then we need to move toward sustainable living on our planet by reducing consumption  limiting growth (economic and population)  valuing human relationships over material objects  and living mindfully.

There is plenty of “wealth” in our world to go around. We just need to redistribute it fairly. We need to choose a strong community over individual greed.

If we choose to move in a new direction  our grandchildren might be able to live in a world where every person is valued and where education is about broadening the mind  rather than providing child care for overworked parents.",103,3,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 10:26:53,20,False,tj,2.0
1650,Teresa,Teresa,Are there as many billionaires in countries that spend a higher percentage of their GDP on childcare as there are in the United States? I'm guessing not. Our tax code allows people to become fabulously wealthy and once fabulously wealthy (and one doesn't need to be a billionaire to belong to this exclusive club)  people generally stay there. If our society actually valued educating our populace  the US would be able to afford many things  including universal preschool  healthcare for all and financial security for all.,20,3,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,1.0,2020-03-15 10:37:24,21,False,teresa,1.0
1651,Mor,Mor,Preschool is necessary both for the children and the parents. The benefits for the children are well explained in this article. The benefits for the parents are equally obvious: escape from the tedium of being cooped up at home with no adult company. As a mother of two kids  I could not wait to go back to work after the mandatory parental leave of six months (yes  this was in a civilized country that has both parental leave and subsidized childcare). If I wanted to spend all my time cooing to babies  I would train as a childcare provider. I did not. Not every mother is qualified to teach her own children (which is why homeschooling is a terrible idea). Universal childcare is a win-win  and I don’t understand why more women don’t vote for it.,19,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 10:58:56,22,False,mor,2.0
1652,Valerie L.,Valerie,"I do believe in universal pre-K  but I don't believe it need start at birth. Fair paid leave for new parents--say  2 years to be used by one parent or split between 2  (divided in any way the family likes  and to include any two parental figures--ie a father and a grandmother  for instance) needs to be universally supported. Babies need PARENTS  not institutions in their first years of life.
I agree with others that pre-K (and even K) needs to be play-based. This business of trying to cram learning down 6-year-olds throats is ridiculous. Homework is insane for kids in elementary school AND their parents--how many of us have had to deal with children crying over math sheets and and later on  that godawful 5-paragraph essay?
Values of humanity  generosity  community and joyful living need to become essential to our educational system. And possible for parents  too  when they are adequately supported as caregivers.",9,3,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,1.0,2020-03-15 11:05:52,23,False,valerie,1.0
1653,Thomas LaFollette,Thomas,Let's see  we are currently running a $1+ trillion annual federal budget deficit  state and local governments and school districts are under considerable fiscal stress and have massive unfunded pension obligations  and many public K-12 schools need significant educational and infrastructure improvements. It sounds like a great time to add a massive additional fiscal obligation to our public schools  doesn't it? How about we first focus on fixing / improving what we already have?,22,7,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 11:08:52,24,False,thomas,0.0
1654,Honeybee,Honeybee,"Most people aren't after free preschool.  They're after free childcare.

When you live in a tiny apartment/rental house  share one old car  have an older-model cell phone  and rarely eat out or vacation like we did so I could stay home  get back to me.

This isn't about education.  It's about free childcare so the parents have can more stuff.",33,5,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 11:22:23,25,False,honeybee,2.0
1655,I WANT NOTHING,I,"If we ever want a strong economy based on strong  healthy  educated people   then  yeah  we have grow children that are stronger  healthier  and more well-educated than their competitors in other nations.

Pre-school should be seen as a part of military basic training  because it is so fundamental to our national security.",12,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 11:31:20,26,False,i,2.0
1656,Edith yates,Edith,"For those who advocate two years of paid parental leave  how would you feel about the women who have a baby every two years so they continue to get paid and never return to work? Will you set a limit on the number of children they could have and still qualify? Will they have to work two years in between? What does that mean for the 38 year old mother? She couldn’t get paid leave again until she was 42?
I don’t believe in paying people to have children. The ones who would do it for the payments are least equipped to parent. 
Many low income mothers do stay home with their children. Or they are with a grandparent  an aunt  a neighbor. There is some form of childcare. The premise seems to be the government will do a better job caring for them in their early years. This may be true in some cases. It is sometimes true in public school. But the government is a poor substitute for a parent as we see with foster care.
I do believe in universal preschool. But  if it isn’t mandatory  and transportation isn’t provided  you won’t be reaching the severely disadvantaged who are better off in preschool than at home. 
The disadvantages that make them low income- immigration status  mental health  disability  lack of education  low IQ  fractured families  history of abuse  don’t go away with preschool or public school.",15,3,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,1.0,2020-03-15 11:43:19,27,False,edith,1.0
1657,S,S,"You want to win the war on poverty (or crime) then pre-K may be one of the few effective ways to do just that.

How does a parent with a 100 word vocabulary prepare his or her child for kindergarten?

How does the child get an education when they are already behind in kindergarten and first grade?  And going to continue to be further and further behind and more and more frustrated as the years pass.

How do other children get an education when a threshold number of their peers  woefully under prepared  are thwarting the education of all to mask their own shortcomings?

Pre-K may be one of the few effective ways to break this cycle of educational poverty  actual poverty  and the concomitant societal ills.",24,2,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 11:44:49,28,False,s,2.0
1658,Dr. Conde,Dr,I completely agree with Bernie  Elizabeth  and Europe on this one  and so should the capitalists who don't hate and fear women. Daycare makes work for families who want or need to possible. Quality daycare enriches children's lives and educational futures. Moreover  preschool should be connected to public school and preschool and K-2 teachers should work together  receive equivalent training  be paid the same  and have the opportunity to work with the families and children who may be coming up through their systems. Quality and oversight is better maintained through a public system that requires background checks and licensing. As for the religious or other parents who can  must  or want to stay home they should have that right and be paid to do so. This shouldn't be a political wedge issue. The greater good of Americans should be considered. What is best for children and the future of the country is clear: very affordable or free care and education is and always has been best--for all!,12,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 13:05:22,29,False,dr,2.0
1659,RB,RB,"How about we shift things so that a family can survive on one income? Then we wouldn't need the free daycare. That is what school is for many--a place to park children all day  whether they like it or not  while both parents are forced to work to make ends meet. 

Many children who don't fit the standardized mold at school are unhappy and maladjusted  and worst case scenario  forced into the pipeline to prison. Look at the statistics for suspensions for preschoolers. Preschoolers!! Even the kids who do fit the mold are stressed out  laying the foundation of anxiety and depression. In a day and age where class sizes swell and a 19th-century model of education no longer makes sense  why are we suggesting more of the same?

Can we please get honest about school? 

I think the Mayor's decision to keep schools in NYC open during a public health crisis makes clear  if it wasn't before  that their primary role is that of social service provider. Food  shelter  health care. Education is a cover story. 

Institutionalized care should not take the place of loving family and community  especially in the early years. We need a major readjustment  I just don't think that more school is the answer.",14,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 13:07:32,30,False,rb,2.0
1660,Walter Bruckner,Walter,Yes,1,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 13:12:39,31,False,walter,0.0
1661,cait farrell,cait,pre school teaches children to socialize with one another  other adults  provides positive exposure to germs to build immunity  provides space  more than likely for the mom  to work or go to school  provides needed downtime from parenting.. teaches children to read and to count... aids in parents meeting other parents early on for much needed support and feedback.. provides parents with connection and community and birthday parties on weekends   and summer camp connections  ,7,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 13:13:16,32,False,cait,2.0
1662,G,G,Some towns don’t have even full day kindergartens.  I’d prefer to see improvements overall in upper grades.  More teachers.,4,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 13:13:23,33,False,g,2.0
1663,Jennifer,Jennifer,The article should mention that we almost had subsidized birth to 5 child care in the US. Congress passed it in 1971 on a bipartisan basis; Nixon vetoed it.,10,1,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,1.0,2020-03-15 13:14:11,34,False,jennifer,1.0
1664,Ed Watters,Ed,"There are so many wonderful things we could be doing with the money we dump into the black hole we call “defense spending”  not to mention the untaxed  outrageous wealth being taken by the few.

None of this will change  however  so long as we have a Democratic leadership that offers compromise positions as their opening proposals and  votes FOR Trump’s defense spending requests.

Until enough of the Democratic base realizes that Pelosi  Schumer and the rest of the establishment are barriers to the change we need  we are stuck with a very suboptimal status quo  far inferior to what the rest of the world’s wealthy countries enjoy.",5,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 13:14:24,35,False,ed,0.0
1665,Jim cibulka,Jim,"If we are being honest and focused only on results  we should spend all that college money on preschool instead!
Preschool at the earliest possible age has effects that last a persons whole life. 
And these positive effects include more than just academic improvement!
College affordability keeps getting attention and promises of help .  . . But that’s because they can vote!  Infant education is far more effective even if babies can’t vote!!",4,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,0.0,2020-03-15 13:15:19,36,False,jim,0.0
1666,terrymander,terrymander,Yes it should start at birth. Today a huge and growing number of households are dual income or single income households.Both parents or mom need to go to work. For women this is incredibly tough. We struggle  get thru college  and thenare forced to take break of 2-5 years UnLESS we pay for criminally expensive daycare. We spend our most productive years out of the labour market.and making a career afterthat is very hard,8,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,2.0,2020-03-15 13:15:42,37,False,terrymander,2.0
1667,Elizabeth Bardwell,Elizabeth,If government’s purpose is to provide for the health and well being of it’s citizens  providing childcare to its families  including food security  safe place  and a loving environment  is more important than all the business welfare we currently invest in including arms production  weapons  oil and gas production that are in the process of killing us. A human right or simple common sense  call it what you want  I am for it. And those who oppose it  I would ask what self interest is so threatened by concern for our fellow citizens?,7,0,False,0,https://www.nytimes.com/2020/03/15/upshot/universal-child-care-democratic-platform.html,293,1.0,2020-03-15 13:16:26,38,False,elizabeth,1.0
